1: water: V/L sat. T=5, to 370, C

                          Liquid       Vapor        Liquid       Vapor        Liquid       Vapor        Liquid       Vapor        Liquid       Vapor        
Temperature  Pressure     Density      Density      Enthalpy     Enthalpy     Entropy      Entropy      Therm. Cond. Therm. Cond. Viscosity    Viscosity    Surf. Tension
(C)          (kPa)        (kg/m^3)     (kg/m^3)     (kJ/kg)      (kJ/kg)      (kJ/kg-K)    (kJ/kg-K)    (W/m-K)      (W/m-K)      (uPa-s)      (uPa-s)      (N/m)
339,00       14418,       613,89       90,998       1587,4       2626,8       3,6489       5,3469       0,47058      0,10900      70,857       22,448       0,0058286
339,50       14509,       612,29       91,872       1590,9       2624,3       3,6545       5,3413       0,46955      0,10995      70,645       22,501       0,0057269
340,00       14601,       610,67       92,759       1594,5       2621,8       3,6601       5,3356       0,46851      0,11091      70,431       22,554       0,0056255
340,50       14693,       609,03       93,658       1598,1       2619,3       3,6657       5,3299       0,46747      0,11190      70,217       22,608       0,0055244
341,00       14785,       607,38       94,570       1601,8       2616,8       3,6714       5,3241       0,46642      0,11291      70,001       22,663       0,0054235
341,50       14878,       605,72       95,494       1605,4       2614,2       3,6771       5,3183       0,46538      0,11394      69,785       22,719       0,0053230
342,00       14971,       604,04       96,433       1609,1       2611,5       3,6828       5,3124       0,46433      0,11500      69,567       22,776       0,0052228
342,50       15065,       602,35       97,385       1612,7       2608,9       3,6885       5,3065       0,46329      0,11608      69,348       22,833       0,0051229
343,00       15159,       600,64       98,351       1616,4       2606,1       3,6943       5,3005       0,46224      0,11718      69,127       22,892       0,0050233
343,50       15254,       598,91       99,331       1620,2       2603,4       3,7001       5,2945       0,46119      0,11831      68,906       22,951       0,0049240
344,00       15349,       597,17       100,33       1623,9       2600,6       3,7059       5,2885       0,46013      0,11947      68,683       23,011       0,0048251
344,50       15444,       595,41       101,34       1627,7       2597,8       3,7117       5,2823       0,45908      0,12066      68,458       23,072       0,0047264
345,00       15541,       593,63       102,36       1631,5       2594,9       3,7176       5,2762       0,45803      0,12188      68,232       23,135       0,0046282
345,50       15637,       591,83       103,41       1635,3       2592,0       3,7235       5,2699       0,45697      0,12312      68,004       23,198       0,0045302
346,00       15734,       590,01       104,47       1639,1       2589,0       3,7295       5,2636       0,45591      0,12440      67,775       23,262       0,0044326
346,50       15832,       588,18       105,54       1643,0       2586,0       3,7354       5,2573       0,45485      0,12572      67,545       23,328       0,0043354
347,00       15930,       586,32       106,64       1646,9       2583,0       3,7414       5,2509       0,45379      0,12706      67,312       23,394       0,0042385
347,50       16029,       584,44       107,75       1650,8       2579,9       3,7475       5,2444       0,45272      0,12845      67,078       23,462       0,0041420
348,00       16128,       582,54       108,88       1654,8       2576,7       3,7536       5,2379       0,45165      0,12986      66,842       23,531       0,0040459
348,50       16227,       580,62       110,03       1658,8       2573,5       3,7597       5,2313       0,45059      0,13132      66,603       23,601       0,0039502
349,00       16328,       578,67       111,20       1662,8       2570,3       3,7659       5,2246       0,44952      0,13282      66,363       23,673       0,0038549
349,50       16428,       576,70       112,39       1666,8       2567,0       3,7721       5,2178       0,44844      0,13436      66,121       23,746       0,0037599
350,00       16529,       574,71       113,61       1670,9       2563,6       3,7784       5,2110       0,44737      0,13595      65,877       23,820       0,0036654
350,50       16631,       572,69       114,84       1675,0       2560,2       3,7847       5,2041       0,44629      0,13758      65,630       23,896       0,0035713
351,00       16733,       570,64       116,10       1679,1       2556,8       3,7910       5,1971       0,44522      0,13926      65,381       23,974       0,0034776
351,50       16836,       568,56       117,38       1683,3       2553,2       3,7974       5,1901       0,44414      0,14098      65,129       24,053       0,0033844
352,00       16939,       566,46       118,68       1687,5       2549,6       3,8039       5,1829       0,44305      0,14277      64,875       24,133       0,0032916
352,50       17043,       564,32       120,02       1691,8       2546,0       3,8104       5,1757       0,44197      0,14460      64,617       24,216       0,0031992
353,00       17147,       562,15       121,37       1696,1       2542,3       3,8170       5,1683       0,44089      0,14650      64,358       24,300       0,0031074
353,50       17252,       559,95       122,76       1700,4       2538,5       3,8236       5,1609       0,43980      0,14846      64,095       24,386       0,0030160
354,00       17358,       557,72       124,17       1704,8       2534,6       3,8303       5,1534       0,43871      0,15048      63,829       24,474       0,0029251
354,50       17464,       555,45       125,62       1709,2       2530,7       3,8371       5,1458       0,43763      0,15257      63,559       24,564       0,0028347
355,00       17570,       553,14       127,09       1713,7       2526,6       3,8439       5,1380       0,43654      0,15473      63,286       24,656       0,0027448
355,50       17677,       550,79       128,60       1718,3       2522,6       3,8508       5,1302       0,43545      0,15697      63,010       24,751       0,0026554
356,00       17785,       548,41       130,14       1722,8       2518,4       3,8577       5,1222       0,43436      0,15929      62,730       24,848       0,0025666
356,50       17893,       545,97       131,71       1727,5       2514,1       3,8648       5,1141       0,43327      0,16170      62,446       24,947       0,0024783
357,00       18002,       543,50       133,33       1732,2       2509,8       3,8719       5,1059       0,43218      0,16420      62,158       25,049       0,0023906
357,50       18111,       540,98       134,98       1736,9       2505,3       3,8791       5,0976       0,43110      0,16680      61,865       25,154       0,0023035
358,00       18221,       538,41       136,67       1741,7       2500,8       3,8864       5,0891       0,43001      0,16950      61,568       25,261       0,0022170
358,50       18331,       535,79       138,41       1746,6       2496,1       3,8939       5,0805       0,42893      0,17231      61,266       25,372       0,0021310
359,00       18442,       533,11       140,19       1751,5       2491,4       3,9014       5,0717       0,42786      0,17524      60,959       25,486       0,0020458
359,50       18554,       530,38       142,02       1756,6       2486,5       3,9090       5,0627       0,42679      0,17831      60,647       25,603       0,0019611
360,00       18666,       527,59       143,90       1761,7       2481,5       3,9167       5,0536       0,42572      0,18151      60,329       25,724       0,0018772
360,50       18779,       524,74       145,83       1766,8       2476,4       3,9245       5,0443       0,42467      0,18487      60,006       25,849       0,0017939
361,00       18892,       521,82       147,82       1772,1       2471,1       3,9325       5,0347       0,42363      0,18839      59,676       25,978       0,0017114
361,50       19006,       518,84       149,87       1777,4       2465,7       3,9405       5,0250       0,42260      0,19209      59,340       26,112       0,0016296
362,00       19121,       515,79       151,99       1782,9       2460,2       3,9488       5,0151       0,42159      0,19598      58,998       26,250       0,0015485
362,50       19236,       512,66       154,17       1788,4       2454,4       3,9571       5,0049       0,42061      0,20010      58,649       26,393       0,0014683
363,00       19352,       509,45       156,43       1794,1       2448,6       3,9656       4,9945       0,41965      0,20445      58,292       26,542       0,0013889
363,50       19468,       506,16       158,77       1799,8       2442,5       3,9743       4,9838       0,41874      0,20907      57,928       26,697       0,0013103
364,00       19585,       502,78       161,20       1805,7       2436,2       3,9831       4,9727       0,41788      0,21399      57,555       26,859       0,0012326
364,50       19703,       499,31       163,72       1811,7       2429,7       3,9922       4,9614       0,41708      0,21924      57,174       27,027       0,0011558
365,00       19821,       495,74       166,35       1817,8       2422,9       4,0014       4,9497       0,41637      0,22488      56,784       27,203       0,0010801
365,50       19940,       492,06       169,09       1824,0       2415,9       4,0108       4,9376       0,41576      0,23094      56,384       27,388       0,0010053
366,00       20060,       488,27       171,95       1830,5       2408,7       4,0205       4,9251       0,41529      0,23749      55,973       27,583       0,00093155
366,50       20181,       484,35       174,95       1837,0       2401,0       4,0304       4,9121       0,41500      0,24462      55,550       27,788       0,00085895
367,00       20302,       480,29       178,11       1843,8       2393,1       4,0406       4,8986       0,41493      0,25243      55,115       28,005       0,00078752
367,50       20423,       476,07       181,44       1850,8       2384,7       4,0511       4,8845       0,41516      0,26103      54,664       28,235       0,00071734
368,00       20546,       471,67       184,98       1858,1       2375,9       4,0621       4,8697       0,41576      0,27058      54,196       28,481       0,00064847
368,50       20669,       467,06       188,74       1865,6       2366,6       4,0734       4,8541       0,41686      0,28131      53,707       28,745       0,00058102
369,00       20793,       462,18       192,77       1873,5       2356,6       4,0853       4,8376       0,41861      0,29347      53,194       29,029       0,00051508
369,50       20918,       457,00       197,12       1881,8       2346,0       4,0978       4,8201       0,42123      0,30747      52,650       29,339       0,00045076
370,00       21044,       451,43       201,84       1890,7       2334,5       4,1112       4,8012       0,42504      0,32384      52,069       29,678       0,00038822


